gene,condition,site_set,n_samples,n_sites,n_voting_species,A_cov,A_all,L,C,K,excess,A_null,A_M,C_M,frac_M_eq_P,gc_up_A,gc_down_A,gc_neutral_A,gc_up_n,gc_down_n,gc_neutral_n
ENSG00000152382,add_own_L24,shared_not_private,5,139.0,20,53.58838798335687,52.805755395683455,86.20653128220788,61.72853122669524,98.41726618705036,11.827403002055632,41.76098498130124,16.553485768090493,19.584119810558,8.773141962820171,55.505421922748425,27.77777777777778,54.5,112.2,8.8,15.8
ENSG00000152382,cross_gene_a1.0,platy_not_human,5,213.0,20,54.78195511644192,53.23943661971831,87.43766983035975,62.63293893065448,97.1830985915493,13.17198661312088,41.60996850332104,14.891575367040712,17.06359271724047,5.699811077949539,58.60922140906602,27.426470588235293,50.344086021505376,158.6,17.4,31.0
ENSG00000152382,cross_gene_a1.0,private,5,74.0,20,49.30332681017613,48.108108108108105,83.90715372907154,58.73271889400921,97.56756756756756,11.836597257565945,37.466729552610175,15.5369645575125,18.62852022529442,0.0,52.95176581270806,36.11111111111112,45.66666666666666,48.0,8.8,15.4
ENSG00000152382,cross_gene_a1.0,shared_not_private,5,139.0,20,57.71164840205088,55.97122302158273,89.31184988615328,64.61766113959308,96.97841726618704,12.036889284446904,45.674759117603976,14.552328533752682,16.343857434380908,8.754402345733615,61.094064844064846,18.61111111111111,55.0,110.6,8.6,15.6
ENSG00000152382,panel_other_k5,platy_not_human,5,213.0,20,45.37364274759458,43.568075117370896,82.91251541722072,54.63143452623597,96.056338028169,10.165333562551954,35.20830918504262,19.63191860325076,23.89893377930601,5.865473104605701,47.144684505276246,36.62745098039216,41.07296466973886,157.0,17.0,30.6
ENSG00000152382,panel_other_k5,private,5,74.0,20,40.50733832423973,39.45945945945946,80.29162965782685,50.336835686542905,97.29729729729728,7.739038632348493,32.768299691891244,20.83090132385907,26.511750556968515,0.0,41.72003907946157,37.22222222222222,38.41666666666666,47.8,8.6,15.6
ENSG00000152382,panel_other_k5,shared_not_private,5,139.0,20,47.99540965200014,45.75539568345325,84.36946769797582,56.86082752986688,95.3956834532374,9.7233480038154,38.272061648184746,18.97367125464485,22.81874985357092,9.051548746948804,49.46095532002405,34.88095238095239,43.54395604395605,109.2,8.4,15.0
ENSG00000152382,panel_same_k5,platy_not_human,5,213.0,20,53.66392973616517,51.737089201877936,89.95602485906272,59.69150877228763,96.4319248826291,11.662170306604434,42.00175942956075,12.286153399344515,13.69181975884805,5.649587452431517,57.613791688232176,24.869281045751634,49.224925843529846,158.0,17.0,30.4
ENSG00000152382,panel_same_k5,private,5,74.0,20,50.25318511559064,48.37837837837837,87.62138345259167,57.43001443001443,96.21621621621622,10.108384095781371,40.14480101980927,12.391248423636918,14.171717171717171,0.0,56.509140566494864,26.388888888888893,45.0,46.8,8.4,16.0
ENSG00000152382,panel_same_k5,shared_not_private,5,139.0,20,55.44097545546184,53.52517985611511,91.19096880422605,60.813504693182765,96.54676258992806,11.19150548566721,44.24946996979464,12.242084290372262,13.494726707771894,8.646442475678649,58.08635022794315,23.888888888888893,53.88278388278388,111.2,8.6,14.4
ENSG00000152382,random_a0.5,platy_not_human,5,213.0,20,49.82798976533618,47.79342723004695,85.78329002750549,58.10004496268938,95.86854460093898,13.027589710251888,36.800400055084296,15.952875924296643,18.669136110086047,5.49036558480816,51.385567886899935,29.91013071895425,53.2765572858732,156.0,17.4,30.8
ENSG00000152382,random_a0.5,private,5,74.0,20,46.56023725588943,45.4054054054054,83.64087068434894,55.56594634873324,97.56756756756756,11.979789418260928,34.580447837628505,16.906832298136646,20.260152757078988,0.0,48.48786606841318,38.88888888888889,45.35714285714285,47.8,8.8,15.6
ENSG00000152382,random_a0.5,shared_not_private,5,139.0,20,51.60972707847708,49.06474820143885,86.95673076923077,59.39499726482912,94.96402877697842,11.663289786558982,39.946437291918095,15.425666925666926,17.819207573056154,8.490829772079772,52.62733437967084,20.555555555555557,61.66666666666666,108.2,8.6,15.2
ENSG00000152382,random_a1.0,platy_not_human,5,213.0,20,46.90629450545226,45.63380281690141,82.6499013294425,56.52648069664624,97.1830985915493,11.180197455956815,35.72609704949544,18.401659746698776,22.716944695062946,5.600767090115671,49.26501859397872,27.933006535947715,44.939516129032256,158.4,17.0,31.6
ENSG00000152382,random_a1.0,private,5,74.0,20,46.93211782108174,45.94594594594595,81.99948549745963,57.0837274064733,97.83783783783784,11.075495950766069,35.85662187031567,16.611411237592982,20.60335224884405,0.0,49.72456373853889,37.5,43.16666666666667,48.2,8.4,15.8
ENSG00000152382,random_a1.0,shared_not_private,5,139.0,20,46.89539231944851,45.46762589928058,82.99933044226285,56.21927124860078,96.83453237410072,9.92599869860496,36.96939362084355,19.36339691914758,23.911368006926693,8.61338583375458,49.08636027902083,18.333333333333336,47.083333333333336,110.2,8.6,15.8
ENSG00000152382,random_a1.0_L24,platy_not_human,5,213.0,20,43.90178210462845,42.44131455399061,83.23483242550111,52.6271659231389,96.61971830985917,11.458726651786067,32.44305545284238,17.71912500396693,21.698613342476584,5.637415044519271,44.00362857867034,38.423202614379086,46.52073732718894,158.0,17.2,30.6
ENSG00000152382,random_a1.0_L24,private,5,74.0,20,46.981016533986526,44.86486486486486,81.83302714839763,57.10361627667604,95.4054054054054,13.76010593475382,33.22091059923271,17.30557256582976,21.68391733155337,0.0,45.95706136293556,48.33333333333333,49.43589743589744,47.0,8.6,15.0
ENSG00000152382,random_a1.0_L24,shared_not_private,5,139.0,20,42.31254464664076,41.15107913669065,83.9708207717361,50.17359185509094,97.26618705035972,8.888961528090102,33.42358311855066,17.930333079074497,21.869369291021385,8.580678750015135,43.196530704304514,28.888888888888893,43.75,111.0,8.6,15.6
ENSG00000152382,random_a2.0,platy_not_human,5,213.0,20,53.37662526049087,51.17370892018779,86.91940161329157,61.222436732740775,95.96244131455398,14.41865131199472,38.95797394849616,14.553488441581608,16.95447850926347,5.478776779191037,54.79780613903763,36.66666666666667,55.59381455585572,156.6,17.4,30.4
ENSG00000152382,random_a2.0,private,5,74.0,20,53.14295900453143,50.810810810810814,85.87330558583449,61.94962915031588,95.67567567567568,15.162291174506516,37.980667830024906,13.543845972162137,15.793571358993626,0.0,53.8140589569161,38.61111111111111,59.858058608058606,47.2,8.8,14.8
ENSG00000152382,random_a2.0,shared_not_private,5,139.0,20,53.49171376688137,51.36690647482014,87.4555266843422,60.96440787669354,96.11510791366906,12.25843606376298,41.23327770311838,15.08620084611665,17.740886402281827,8.381462886714251,55.222504644523,35.0,51.5,109.4,8.6,15.6
ENSG00000152382,unsteered,platy_not_human,5,213.0,20,49.935216581498096,48.16901408450705,84.98256050580372,58.71634624025823,96.33802816901408,12.29335580856658,37.64186077293152,18.044187114616143,21.288599819123423,5.652792232910481,51.69647200840615,32.181372549019606,50.849654377880185,157.6,17.4,30.2
ENSG00000152382,unsteered,private,5,74.0,20,47.58592132505176,45.13513513513514,85.19009710436532,55.8106433388008,94.86486486486488,10.711928725829525,36.87399259922224,15.655089960050155,18.41400049018684,0.0,50.37079864323157,33.41269841269842,46.92857142857143,46.8,8.4,15.0
ENSG00000152382,unsteered,shared_not_private,5,139.0,20,51.16719656404602,49.7841726618705,84.87424715137347,60.25613290518297,97.12230215827338,12.125801332923569,39.04139523112245,19.297239145412767,22.95777604527627,8.59287986756087,52.24442523859445,31.111111111111107,55.39102564102564,110.8,9.0,15.2
ENSG00000152642,add_a0.5,platy_not_human,5,160.0,17,26.0,26.0,35.75,72.60200855924106,100.0,5.353375434257788,20.64662456574221,74.74358974358975,217.03783575623373,12.17948717948718,44.88888888888889,20.0,14.838709677419354,45.0,84.0,31.0
ENSG00000152642,add_a0.5,private,5,51.0,17,3.9215686274509807,3.9215686274509807,13.72549019607843,22.987012987012985,100.0,-1.7825311942959,5.704099821746881,89.6,818.6168831168832,0.0,0.0,5.0,2.666666666666667,4.0,32.0,15.0
ENSG00000152642,add_a0.5,shared_not_private,5,109.0,17,36.3302752293578,36.3302752293578,46.05504587155964,78.96190476190476,100.0,7.328831718739975,29.001443510617825,67.73584905660377,151.77586400990657,17.92452830188679,49.26829268292683,29.230769230769223,26.25,41.0,52.0,16.0
ENSG00000152642,add_a0.5_L24,platy_not_human,5,160.0,17,23.875,23.875,32.375,73.80130233911747,100.0,5.678311638605756,18.196688361394244,78.46153846153847,246.7141300518602,12.17948717948718,37.33333333333333,21.19047619047619,11.612903225806452,45.0,84.0,31.0
ENSG00000152642,add_a0.5_L24,private,5,51.0,17,4.313725490196079,4.313725490196079,15.294117647058822,27.38095238095238,100.0,-2.4090314913844324,6.722756981580512,87.2,574.6031746031746,0.0,5.0,6.25,0.0,4.0,32.0,15.0
ENSG00000152642,add_a0.5_L24,shared_not_private,5,109.0,17,33.027522935779814,33.027522935779814,40.36697247706422,81.86957238847177,100.0,8.524241813232639,24.503281122547172,74.33962264150944,188.24870657797487,17.92452830188679,40.48780487804878,30.38461538461538,22.5,41.0,52.0,16.0
ENSG00000152642,add_a1.0,platy_not_human,5,160.0,17,25.375,25.375,38.75,65.54670513414146,100.0,5.969677297618476,19.405322702381525,71.28205128205128,189.1489488206308,12.17948717948718,64.44444444444444,8.80952380952381,13.548387096774196,45.0,84.0,31.0
ENSG00000152642,add_a1.0,private,5,51.0,17,2.3529411764705883,2.3529411764705883,14.901960784313726,17.261904761904763,100.0,-1.8676173499702908,4.22055852644088,90.8,697.5555555555555,0.0,10.0,1.875,1.3333333333333337,4.0,32.0,15.0
ENSG00000152642,add_a1.0,shared_not_private,5,109.0,17,36.14678899082569,36.14678899082569,49.90825688073394,72.38073344280241,100.0,8.081103911379138,28.065685079446546,62.07547169811321,126.5471402236108,17.92452830188679,69.75609756097562,13.076923076923077,25.0,41.0,52.0,16.0
ENSG00000152642,add_a1.0_L24,platy_not_human,5,160.0,17,25.625,25.625,35.5,72.36535273237402,100.0,6.064497901262606,19.560502098737395,75.12820512820512,224.91773655964744,12.17948717948718,37.333333333333336,23.571428571428573,14.193548387096774,45.0,84.0,31.0
ENSG00000152642,add_a1.0_L24,private,5,51.0,17,8.627450980392158,8.627450980392158,20.3921568627451,38.31232492997199,100.0,-0.8554961378490791,9.482947118241237,82.8,470.5952380952381,0.0,5.0,11.25,4.0,4.0,32.0,15.0
ENSG00000152642,add_a1.0_L24,shared_not_private,5,109.0,17,33.57798165137614,33.57798165137614,42.56880733944954,79.24355635913567,100.0,8.168349998625228,25.40963165275092,71.50943396226415,176.6038181038181,17.92452830188679,40.48780487804878,31.153846153846157,23.75,41.0,52.0,16.0
ENSG00000152642,add_a2.0,platy_not_human,5,160.0,17,24.031446540880506,24.0,46.68474842767296,51.47638369542394,99.875,4.127041803637253,19.90440473724325,60.45988420181968,132.9039393169828,12.195202646815549,59.83838383838384,5.476190476190476,22.580645161290324,44.8,84.0,31.0
ENSG00000152642,add_a2.0,private,5,51.0,17,6.666666666666667,6.666666666666667,29.411764705882355,22.030075187969924,100.0,-0.5359477124183005,7.202614379084968,77.2,281.96581196581195,0.0,10.0,2.5,14.666666666666668,4.0,32.0,15.0
ENSG00000152642,add_a2.0,shared_not_private,5,109.0,17,32.174651715936115,32.11009174311927,54.78423377505946,58.76357834781584,99.81651376146787,4.804008159130482,27.37064355680564,52.54806828391734,97.6605604731473,17.95867026055705,64.73170731707316,7.307692307692308,30.0,40.8,52.0,16.0
ENSG00000152642,add_a2.0_L24,platy_not_human,5,160.0,17,22.625,22.625,32.25,70.19014004530007,100.0,4.151485891927068,18.47351410807293,80.64102564102565,264.7428308125983,12.17948717948718,44.0,14.523809523809524,13.548387096774196,45.0,84.0,31.0
ENSG00000152642,add_a2.0_L24,private,5,51.0,17,3.1372549019607847,3.1372549019607847,14.901960784313726,20.46825396825397,100.0,-2.3923945335710046,5.529649435531789,91.2,720.3571428571429,0.0,5.0,3.75,1.3333333333333337,4.0,32.0,15.0
ENSG00000152642,add_a2.0_L24,shared_not_private,5,109.0,17,31.743119266055043,31.743119266055043,40.36697247706422,78.81706770054046,100.0,6.381497707185781,25.361621558869263,75.66037735849056,196.93803418803415,17.92452830188679,47.80487804878049,21.153846153846157,25.0,41.0,52.0,16.0
ENSG00000152642,add_a3.0,platy_not_human,5,160.0,17,24.99720364620651,24.875,57.54579651301648,43.66312620484637,99.5,3.310226699354814,21.686976946851697,48.44406131502906,86.18412347988033,12.242553145778952,58.04040404040404,6.689615605278256,26.602150537634408,44.8,83.6,30.8
ENSG00000152642,add_a3.0,private,5,51.0,17,12.580392156862748,12.54901960784314,45.28627450980392,27.684487588138705,99.6078431372549,1.1007843137254902,11.479607843137256,60.62857142857143,145.5776397515528,0.0,20.0,5.0,26.761904761904766,4.0,32.0,14.8
ENSG00000152642,add_a3.0,shared_not_private,5,109.0,17,30.815494393476047,30.642201834862384,63.28576282704724,48.925798579529925,99.44954128440368,2.9573763260887587,27.858118067387284,42.69182389937107,68.5781623020429,18.02695417789757,61.768292682926834,7.7300150829562595,26.25,40.8,51.6,16.0
ENSG00000152642,add_a3.0_L24,platy_not_human,5,160.0,17,27.375,27.375,44.875,62.07518374935944,100.0,6.104967266731973,21.270032733268028,63.84615384615385,151.93792351248493,12.17948717948718,52.44444444444444,16.666666666666664,20.0,45.0,84.0,31.0
ENSG00000152642,add_a3.0_L24,private,5,51.0,17,10.19607843137255,10.19607843137255,29.411764705882355,34.982713701249175,100.0,1.0809269162210342,9.115151515151515,73.6,343.2525252525253,0.0,15.0,10.0,9.333333333333334,4.0,32.0,15.0
ENSG00000152642,add_a3.0_L24,shared_not_private,5,109.0,17,35.41284403669725,35.41284403669725,52.11009174311927,68.47623508789522,100.0,6.761510660593226,28.65133337610402,59.24528301886793,117.90531909605927,17.92452830188679,56.09756097560976,20.76923076923077,30.0,41.0,52.0,16.0
ENSG00000152642,add_a4.0,platy_not_human,5,160.0,17,28.24367531688835,27.875,63.82993927787319,44.25885225885226,98.875,5.069415400399341,23.17425991648901,39.97063629926141,67.19570497505403,12.32362419713036,54.909090909090914,11.524707294787616,34.193548387096776,44.8,82.4,31.0
ENSG00000152642,add_a4.0,private,5,51.0,17,21.181592637054823,20.7843137254902,52.73245298119248,39.39877769289534,98.4313725490196,6.445988092206579,14.735604544848243,49.46700680272109,107.03787011996394,0.0,35.0,10.974462365591398,38.66666666666667,4.0,31.2,15.0
ENSG00000152642,add_a4.0,shared_not_private,5,109.0,17,31.527180779727537,31.192660550458715,68.98627978496745,45.7806002334461,99.08256880733946,3.1478590517873526,28.37932172794018,35.53112714360196,54.64276431544031,18.097883523327745,56.84146341463414,11.846153846153848,30.0,40.8,51.2,16.0
ENSG00000152642,add_a4.0_L24,platy_not_human,5,160.0,17,28.625,28.625,52.125,55.81878067556105,100.0,6.769398887045945,21.85560111295405,53.2051282051282,105.76291971888148,12.17948717948718,56.0,14.285714285714286,27.741935483870968,45.0,84.0,31.0
ENSG00000152642,add_a4.0_L24,private,5,51.0,17,16.078431372549023,16.078431372549023,40.7843137254902,41.61904761904762,100.0,4.369578134284017,11.708853238265004,61.6,166.90328763084182,0.0,15.0,10.0,29.33333333333333,4.0,32.0,15.0
ENSG00000152642,add_a4.0_L24,shared_not_private,5,109.0,17,34.49541284403669,34.49541284403669,57.43119266055046,60.51191411722721,100.0,6.068254375593824,28.427158468442872,49.24528301886793,87.65226030799802,17.92452830188679,60.0,16.923076923076923,26.25,41.0,52.0,16.0
ENSG00000152642,add_cone_removed_a1.0,platy_not_human,5,160.0,17,23.0,23.0,37.875,60.81916509649393,100.0,3.737878558466794,19.262121441533207,71.41025641025641,191.824642288181,12.17948717948718,56.0,10.0,10.32258064516129,45.0,84.0,31.0
ENSG00000152642,add_cone_removed_a1.0,private,5,51.0,17,3.1372549019607843,3.1372549019607843,15.686274509803924,22.072871572871573,100.0,-2.005941770647653,5.143196672608437,90.0,626.4285714285713,0.0,15.0,1.875,2.666666666666667,4.0,32.0,15.0
ENSG00000152642,add_cone_removed_a1.0,shared_not_private,5,109.0,17,32.293577981651374,32.293577981651374,48.25688073394495,66.89035552153993,100.0,4.695217626410285,27.59836035524109,62.641509433962256,131.3247538008914,17.92452830188679,60.0,15.0,17.5,41.0,52.0,16.0
ENSG00000152642,add_gc_removed_a1.0,platy_not_human,5,160.0,17,31.625,31.625,44.25,71.33068404109483,100.0,8.323194909959618,23.301805090040386,65.0,151.93016238855537,12.17948717948718,42.66666666666666,30.71428571428571,18.064516129032256,45.0,84.0,31.0
ENSG00000152642,add_gc_removed_a1.0,private,5,51.0,17,11.764705882352942,11.764705882352942,25.49019607843137,45.43040293040293,100.0,0.8453951277480695,10.919310754604872,76.4,326.51709401709405,0.0,5.0,16.25,4.0,4.0,32.0,15.0
ENSG00000152642,add_gc_removed_a1.0,shared_not_private,5,109.0,17,40.91743119266055,40.91743119266055,53.02752293577981,77.1078000022563,100.0,10.364584956328075,30.55284623633248,59.62264150943397,115.52144456811092,17.92452830188679,46.34146341463415,39.61538461538462,31.25,41.0,52.0,16.0
ENSG00000152642,add_gc_removed_a1.0_L24,platy_not_human,5,160.0,17,26.625,26.625,35.125,75.53891057613546,100.0,7.077955027219734,19.547044972780263,74.48717948717949,228.85047829576703,12.17948717948718,34.22222222222222,26.428571428571427,16.129032258064516,45.0,84.0,31.0
ENSG00000152642,add_gc_removed_a1.0_L24,private,5,51.0,17,7.843137254901961,7.843137254901961,18.03921568627451,37.51545530492899,100.0,-0.0270944741532976,7.870231729055258,84.0,592.6031746031747,0.0,0.0,11.875,1.3333333333333337,4.0,32.0,15.0
ENSG00000152642,add_gc_removed_a1.0_L24,shared_not_private,5,109.0,17,35.41284403669725,35.41284403669725,43.11926605504588,82.01452412321979,100.0,9.37992130193965,26.0329227347576,70.0,171.9026598754952,17.92452830188679,37.5609756097561,35.38461538461538,30.0,41.0,52.0,16.0
ENSG00000152642,add_own,platy_not_human,5,160.0,17,24.875,24.875,34.75,71.43538329859771,100.0,4.973036634801341,19.90196336519866,75.0,221.92949601177253,12.17948717948718,51.11111111111111,14.523809523809524,14.838709677419354,45.0,84.0,31.0
ENSG00000152642,add_own,private,5,51.0,17,2.352941176470588,2.352941176470588,16.07843137254902,13.43795093795094,100.0,-4.194295900178253,6.547237076648841,88.0,606.7597402597403,0.0,0.0,3.125,1.3333333333333337,4.0,32.0,15.0
ENSG00000152642,add_own,shared_not_private,5,109.0,17,35.41284403669725,35.41284403669725,43.48623853211009,81.22841520356685,100.0,7.534311254494739,27.878532782202505,68.86792452830188,162.82637420028726,17.92452830188679,56.09756097560976,21.53846153846154,27.5,41.0,52.0,16.0
ENSG00000152642,add_own_L24,platy_not_human,5,160.0,17,24.125,24.125,33.75,71.32368639763598,100.0,4.460244239656002,19.664755760344,77.05128205128206,239.7926499032882,12.17948717948718,39.55555555555556,20.23809523809524,12.258064516129032,45.0,84.0,31.0
ENSG00000152642,add_own_L24,private,5,51.0,17,4.313725490196078,4.313725490196078,15.294117647058822,21.77777777777778,100.0,-2.184670231729056,6.498395721925133,88.0,689.9285714285713,0.0,0.0,5.0,4.0,4.0,32.0,15.0
ENSG00000152642,add_own_L24,shared_not_private,5,109.0,17,33.39449541284404,33.39449541284404,42.38532110091743,78.7685760294456,100.0,6.30875240966984,27.085743003174198,71.88679245283019,176.54179154179155,17.92452830188679,43.41463414634146,29.61538461538462,20.0,41.0,52.0,16.0
ENSG00000152642,cross_gene_a1.0,platy_not_human,5,160.0,17,25.75,25.75,38.25,67.49288938668839,100.0,4.919686923363395,20.830313076636607,72.82051282051282,196.9212793621245,12.17948717948718,58.22222222222221,11.428571428571429,17.419354838709676,45.0,84.0,31.0
ENSG00000152642,cross_gene_a1.0,private,5,51.0,17,4.705882352941177,4.705882352941177,16.47058823529412,24.85714285714285,100.0,-0.9511586452762923,5.657040998217469,90.0,679.2222222222223,0.0,20.0,3.75,2.666666666666667,4.0,32.0,15.0
ENSG00000152642,cross_gene_a1.0,shared_not_private,5,109.0,17,35.59633027522936,35.59633027522936,48.440366972477065,73.7196706177763,100.0,6.161060651886338,29.43526962334302,64.71698113207546,136.57051282051282,17.92452830188679,61.95121951219512,16.153846153846153,31.25,41.0,52.0,16.0
ENSG00000152642,panel_other_k5,platy_not_human,5,160.0,17,25.25,25.25,37.25,67.81988916256157,100.0,4.494736839589781,20.75526316041022,74.74358974358975,208.9529152899088,12.17948717948718,61.777777777777786,10.714285714285714,11.612903225806452,45.0,84.0,31.0
ENSG00000152642,panel_other_k5,private,5,51.0,17,1.96078431372549,1.96078431372549,14.901960784313726,15.238095238095235,100.0,-2.5159833630421864,4.476767676767676,91.6,756.1255411255412,0.0,10.0,1.25,1.3333333333333337,4.0,32.0,15.0
ENSG00000152642,panel_other_k5,shared_not_private,5,109.0,17,36.14678899082569,36.14678899082569,47.70642201834863,75.77307265431571,100.0,6.425533182413917,29.721255808411776,66.79245283018868,143.99285714285716,17.92452830188679,66.82926829268293,16.538461538461537,21.25,41.0,52.0,16.0
ENSG00000152642,panel_same_k5,platy_not_human,5,160.0,17,24.375,24.375,36.0,67.75528685873513,100.0,4.477239844886905,19.89776015511309,74.48717948717949,212.9436458021364,12.17948717948718,48.0,15.238095238095235,14.838709677419354,45.0,84.0,31.0
ENSG00000152642,panel_same_k5,private,5,51.0,17,2.352941176470588,2.352941176470588,12.549019607843135,18.761904761904763,100.0,-2.603327391562686,4.956268568033274,91.6,774.3809523809524,0.0,0.0,3.125,1.3333333333333337,4.0,32.0,15.0
ENSG00000152642,panel_same_k5,shared_not_private,5,109.0,17,34.678899082568805,34.678899082568805,46.972477064220186,74.03814050499238,100.0,6.271017972852835,28.40788110971597,66.41509433962264,145.2605143506678,17.92452830188679,52.6829268292683,22.69230769230769,27.5,41.0,52.0,16.0
ENSG00000152642,random_a0.5,platy_not_human,5,160.0,17,26.72151898734177,26.625,42.20411392405064,68.31294243439156,99.75,5.988993397314322,20.73252559002745,66.46020646020646,203.53447204968944,12.21112221112221,33.333333333333336,26.767068273092367,17.032258064516128,45.0,83.8,30.8
ENSG00000152642,random_a0.5,private,5,51.0,17,11.129411764705882,10.980392156862743,28.15686274509804,33.65873015873016,99.6078431372549,-0.1738502673796787,11.30326203208556,75.6734693877551,519.6868131868132,0.0,5.0,12.721774193548388,9.333333333333332,4.0,31.8,15.0
ENSG00000152642,random_a0.5,shared_not_private,5,109.0,17,34.016309887869525,33.944954128440365,48.775059463132855,74.49182206910352,99.81651376146787,7.634787429129936,26.381522458739585,62.11320754716981,152.51484275751213,17.95867026055705,36.09756097560976,35.38461538461538,24.166666666666668,41.0,52.0,15.8
ENSG00000152642,random_a1.0,platy_not_human,5,160.0,17,25.625,25.625,33.75,75.98921055050087,100.0,6.335867810132517,19.289132189867484,77.6923076923077,236.6875005407169,12.17948717948718,34.22222222222222,25.0,14.838709677419354,45.0,84.0,31.0
ENSG00000152642,random_a1.0,private,5,51.0,17,5.098039215686275,5.098039215686275,16.07843137254902,31.21428571428571,100.0,-1.7977421271538916,6.895781342840166,88.8,582.5714285714287,0.0,5.0,6.25,2.666666666666667,4.0,32.0,15.0
ENSG00000152642,random_a1.0,shared_not_private,5,109.0,17,35.22935779816514,35.22935779816514,42.018348623853214,83.93955320042276,100.0,8.98225780335872,26.247099994806412,72.45283018867924,176.36603182499215,17.92452830188679,37.07317073170732,36.53846153846153,26.25,41.0,52.0,16.0
ENSG00000152642,random_a1.0_L24,platy_not_human,5,160.0,17,24.5,24.5,32.5,75.29524807826695,100.0,5.627091644738703,18.87290835526129,78.71794871794872,249.1084967320261,12.17948717948718,39.55555555555556,20.0,14.838709677419354,45.0,84.0,31.0
ENSG00000152642,random_a1.0_L24,private,5,51.0,17,1.568627450980392,1.568627450980392,11.372549019607842,12.214285714285714,100.0,-2.9433155080213904,4.511942959001782,92.4,915.1428571428572,0.0,0.0,1.25,2.666666666666667,4.0,32.0,15.0
ENSG00000152642,random_a1.0_L24,shared_not_private,5,109.0,17,35.22935779816514,35.22935779816514,42.38532110091743,83.134445453274,100.0,8.119591417756556,27.10976638040858,72.26415094339623,174.43765007095791,17.92452830188679,43.41463414634146,31.53846153846154,26.25,41.0,52.0,16.0
ENSG00000152642,random_a2.0,platy_not_human,5,160.0,17,23.625,23.625,32.25,73.48421419849991,100.0,5.245296146031439,18.37970385396856,79.23076923076923,250.76345431789736,12.17948717948718,33.333333333333336,22.61904761904762,12.258064516129032,45.0,84.0,31.0
ENSG00000152642,random_a2.0,private,5,51.0,17,3.9215686274509807,3.9215686274509807,15.294117647058822,24.857142857142858,100.0,-2.497920380273322,6.419489007724302,89.2,686.6666666666667,0.0,0.0,6.25,0.0,4.0,32.0,15.0
ENSG00000152642,random_a2.0,shared_not_private,5,109.0,17,32.8440366972477,32.8440366972477,40.18348623853211,81.76046176046177,100.0,7.839924601392491,25.004112095855213,74.52830188679245,187.28628150068877,17.92452830188679,36.58536585365854,32.69230769230769,23.75,41.0,52.0,16.0
ENSG00000152642,unsteered,platy_not_human,5,160.0,17,26.20669934640523,25.875,40.80555555555556,68.8270630091117,99.125,6.102655724224353,20.104043622180875,69.3025641025641,216.9386403143943,12.276923076923078,35.55555555555556,24.72706155632985,16.52947719688543,44.4,83.6,30.6
ENSG00000152642,unsteered,private,5,51.0,17,6.776470588235294,6.666666666666666,24.611764705882354,15.225563909774436,99.6078431372549,-3.1287272727272724,9.905197860962566,80.09795918367347,710.1531531531531,0.0,5.0,8.75,2.857142857142857,4.0,32.0,14.8
ENSG00000152642,unsteered,shared_not_private,5,109.0,17,35.33268014607642,34.86238532110092,48.38870579852143,76.54681497014641,98.89908256880734,9.486947561713444,25.84573258436298,64.21445918176724,155.1635275550836,18.1019988791332,38.54942233632863,34.6,29.33333333333333,40.4,51.6,15.8
ENSG00000153391,add_a0.5,platy_not_human,5,95.0,20,43.705919427473546,42.526315789473685,79.90728975002796,54.75770981233374,97.26315789473684,13.95672510111523,29.74919432635831,19.86367933638979,25.070879695967783,6.494901952811295,60.66041275797373,24.021016617790814,41.42857142857143,39.8,31.8,20.8
ENSG00000153391,add_a0.5,private,5,29.0,20,33.98011311804415,33.10344827586207,80.90038314176245,42.27474120082816,97.24137931034484,4.532840722495895,29.44727239554826,19.099616858237543,24.28405797101449,0.0,50.62937062937063,14.444444444444446,30.0,12.6,9.6,6.0
ENSG00000153391,add_a0.5,shared_not_private,5,66.0,20,47.98069291819292,46.66666666666666,79.45474664224665,60.465602322206095,97.27272727272728,15.262876687355856,32.717816230837066,20.223137973137973,25.619738751814225,9.347069597069597,65.54131054131054,28.281573498964804,46.095238095238095,27.2,22.2,14.8
ENSG00000153391,add_a0.5_L24,platy_not_human,5,95.0,20,48.286919874577656,46.315789473684205,85.105194478266,56.65491889368654,96.0,14.0644007692014,34.22251910537626,15.566042808679557,18.408816002140775,6.357796169857881,53.38663967611336,43.44330400782014,46.097744360902254,39.4,31.8,20.0
ENSG00000153391,add_a0.5_L24,private,5,29.0,20,45.68571428571429,43.44827586206897,85.82857142857142,52.786448656013874,94.48275862068964,5.052380952380953,40.63333333333333,14.171428571428573,17.738139477269915,0.0,59.17948717948718,34.44444444444444,36.66666666666667,12.2,9.6,5.6
ENSG00000153391,add_a0.5_L24,shared_not_private,5,66.0,20,49.28621647170034,47.57575757575758,84.64797254716609,58.27676222413065,96.66666666666666,14.157450056365928,35.12876641533442,16.299295462601915,19.288621709674334,9.084972822876049,50.90557590557591,47.041219649915305,50.095238095238095,27.2,22.2,14.4
ENSG00000153391,add_a1.0,platy_not_human,5,95.0,20,46.89278570129634,45.05263157894737,82.1121762398358,56.982962035593616,96.21052631578948,15.943319190345589,30.949466510950757,18.99160886394929,23.421711526974683,6.346192814277921,63.8833646028768,25.38110948191593,46.251461988304094,40.4,31.2,19.8
