gene,stratum,perc_id_hp,block,layer,n_layers,representation,condition,sample,gen_bp,n_samples,v_norm,q_loo,alpha_own,aa_id_to_target,nt_id_to_target,indel_bp,indel_events,n_stop_codons,premature_stop,temperature,top_k,n_voting_species,pct_diagnostic_correct,n_diagnostic_scorable,pct_autapomorphy_correct,n_autapomorphy_scorable
ENSG00000101161,4,97.4495,1081,blocks.27,1,cds_mean,panel_same_k5,0,1000,5,"{""27"": 5.6349}","{""27"": 3.9902}","{""27"": 0.7081}",57.66,54.7,150,17,0,False,,,21.0,29.19254658385093,161.0,26.08695652173913,23.0
ENSG00000101161,4,97.4495,1081,blocks.27,1,cds_mean,panel_same_k5,1,1000,5,"{""27"": 5.6349}","{""27"": 3.9902}","{""27"": 0.7081}",66.95,59.81,90,12,0,False,,,21.0,26.70807453416149,161.0,17.391304347826086,23.0
ENSG00000101161,4,97.4495,1081,blocks.27,1,cds_mean,panel_same_k5,2,1000,5,"{""27"": 5.6349}","{""27"": 3.9902}","{""27"": 0.7081}",20.12,44.07,42,27,0,False,,,21.0,34.161490683229815,161.0,30.434782608695652,23.0
ENSG00000101161,4,97.4495,1081,blocks.27,1,cds_mean,panel_same_k5,3,1000,5,"{""27"": 5.6349}","{""27"": 3.9902}","{""27"": 0.7081}",67.9,58.66,114,10,0,False,,,21.0,26.70807453416149,161.0,17.391304347826086,23.0
ENSG00000101161,4,97.4495,1081,blocks.27,1,cds_mean,panel_same_k5,4,1000,5,"{""27"": 5.6349}","{""27"": 3.9902}","{""27"": 0.7081}",63.97,54.05,150,12,0,False,,,21.0,22.36024844720497,161.0,17.391304347826086,23.0
ENSG00000101161,4,97.4495,1081,blocks.27,1,cds_mean,panel_other_k5,0,1000,5,"{""27"": 5.6349}","{""27"": 3.9902}","{""27"": 0.7081}",62.25,55.07,132,11,0,False,,,21.0,26.70807453416149,161.0,13.043478260869565,23.0
ENSG00000101161,4,97.4495,1081,blocks.27,1,cds_mean,panel_other_k5,1,1000,5,"{""27"": 5.6349}","{""27"": 3.9902}","{""27"": 0.7081}",97.61,75.25,12,2,0,False,,,21.0,27.950310559006212,161.0,8.695652173913043,23.0
ENSG00000101161,4,97.4495,1081,blocks.27,1,cds_mean,panel_other_k5,2,1000,5,"{""27"": 5.6349}","{""27"": 3.9902}","{""27"": 0.7081}",24.2,47.03,88,37,1,True,,,21.0,36.64596273291925,161.0,43.47826086956522,23.0
ENSG00000101161,4,97.4495,1081,blocks.27,1,cds_mean,panel_other_k5,3,1000,5,"{""27"": 5.6349}","{""27"": 3.9902}","{""27"": 0.7081}",21.51,43.74,62,27,0,False,,,21.0,34.161490683229815,161.0,30.434782608695652,23.0
ENSG00000101161,4,97.4495,1081,blocks.27,1,cds_mean,panel_other_k5,4,1000,5,"{""27"": 5.6349}","{""27"": 3.9902}","{""27"": 0.7081}",64.49,56.19,118,12,0,False,,,21.0,24.22360248447205,161.0,21.73913043478261,23.0
ENSG00000178057,0,60.8696,5712,blocks.27,1,cds_mean,panel_same_k5,0,468,5,"{""27"": 5.6384}","{""27"": 2.6156}","{""27"": 0.4639}",12.74,42.71,24,16,1,True,,,21.0,42.028985507246375,138.0,41.37931034482759,29.0
ENSG00000178057,0,60.8696,5712,blocks.27,1,cds_mean,panel_same_k5,1,468,5,"{""27"": 5.6384}","{""27"": 2.6156}","{""27"": 0.4639}",7.69,39.87,22,13,3,True,,,21.0,33.333333333333336,138.0,31.03448275862069,29.0
ENSG00000178057,0,60.8696,5712,blocks.27,1,cds_mean,panel_same_k5,2,468,5,"{""27"": 5.6384}","{""27"": 2.6156}","{""27"": 0.4639}",16.05,43.8,32,16,2,True,,,21.0,38.405797101449274,138.0,44.827586206896555,29.0
ENSG00000178057,0,60.8696,5712,blocks.27,1,cds_mean,panel_same_k5,3,468,5,"{""27"": 5.6384}","{""27"": 2.6156}","{""27"": 0.4639}",16.15,42.68,34,18,0,False,,,21.0,37.68115942028985,138.0,48.275862068965516,29.0
ENSG00000178057,0,60.8696,5712,blocks.27,1,cds_mean,panel_same_k5,4,468,5,"{""27"": 5.6384}","{""27"": 2.6156}","{""27"": 0.4639}",11.39,42.94,42,19,0,False,,,21.0,46.3768115942029,138.0,55.172413793103445,29.0
ENSG00000178057,0,60.8696,5712,blocks.27,1,cds_mean,panel_other_k5,0,468,5,"{""27"": 5.6384}","{""27"": 2.6156}","{""27"": 0.4639}",19.63,45.27,36,19,6,True,,,21.0,48.55072463768116,138.0,41.37931034482759,29.0
ENSG00000178057,0,60.8696,5712,blocks.27,1,cds_mean,panel_other_k5,1,468,5,"{""27"": 5.6384}","{""27"": 2.6156}","{""27"": 0.4639}",11.95,42.33,42,17,0,False,,,21.0,44.20289855072464,138.0,44.827586206896555,29.0
ENSG00000178057,0,60.8696,5712,blocks.27,1,cds_mean,panel_other_k5,2,468,5,"{""27"": 5.6384}","{""27"": 2.6156}","{""27"": 0.4639}",15.34,40.38,20,15,0,False,,,21.0,43.47826086956522,138.0,37.93103448275862,29.0
ENSG00000178057,0,60.8696,5712,blocks.27,1,cds_mean,panel_other_k5,3,468,5,"{""27"": 5.6384}","{""27"": 2.6156}","{""27"": 0.4639}",12.58,42.89,34,16,2,True,,,21.0,39.85507246376812,138.0,34.48275862068966,29.0
ENSG00000178057,0,60.8696,5712,blocks.27,1,cds_mean,panel_other_k5,4,468,5,"{""27"": 5.6384}","{""27"": 2.6156}","{""27"": 0.4639}",10.83,42.42,40,17,1,True,,,21.0,41.30434782608695,138.0,27.586206896551722,29.0
ENSG00000131944,1,69.7674,2769,blocks.27,1,cds_mean,panel_same_k5,0,543,5,"{""27"": 5.6405}","{""27"": 1.774}","{""27"": 0.3145}",14.13,39.21,26,10,2,True,,,19.0,38.35616438356164,146.0,33.333333333333336,42.0
ENSG00000131944,1,69.7674,2769,blocks.27,1,cds_mean,panel_same_k5,1,543,5,"{""27"": 5.6405}","{""27"": 1.774}","{""27"": 0.3145}",7.18,42.68,48,18,2,True,,,19.0,41.78082191780822,146.0,35.714285714285715,42.0
ENSG00000131944,1,69.7674,2769,blocks.27,1,cds_mean,panel_same_k5,2,543,5,"{""27"": 5.6405}","{""27"": 1.774}","{""27"": 0.3145}",12.57,42.4,46,16,0,False,,,19.0,43.83561643835616,146.0,52.38095238095238,42.0
ENSG00000131944,1,69.7674,2769,blocks.27,1,cds_mean,panel_same_k5,3,543,5,"{""27"": 5.6405}","{""27"": 1.774}","{""27"": 0.3145}",10.87,41.64,62,18,2,True,,,19.0,49.31506849315068,146.0,57.142857142857146,42.0
ENSG00000131944,1,69.7674,2769,blocks.27,1,cds_mean,panel_same_k5,4,543,5,"{""27"": 5.6405}","{""27"": 1.774}","{""27"": 0.3145}",12.77,41.1,38,16,2,True,,,19.0,42.465753424657535,146.0,42.857142857142854,42.0
ENSG00000131944,1,69.7674,2769,blocks.27,1,cds_mean,panel_other_k5,0,543,5,"{""27"": 5.6405}","{""27"": 1.774}","{""27"": 0.3145}",7.18,30.45,24,9,0,False,,,19.0,28.08219178082192,146.0,26.19047619047619,42.0
ENSG00000131944,1,69.7674,2769,blocks.27,1,cds_mean,panel_other_k5,1,543,5,"{""27"": 5.6405}","{""27"": 1.774}","{""27"": 0.3145}",17.55,39.57,36,17,0,False,,,19.0,36.986301369863014,146.0,35.714285714285715,42.0
ENSG00000131944,1,69.7674,2769,blocks.27,1,cds_mean,panel_other_k5,2,543,5,"{""27"": 5.6405}","{""27"": 1.774}","{""27"": 0.3145}",11.29,36.72,36,18,1,True,,,19.0,37.67123287671233,146.0,40.476190476190474,42.0
ENSG00000131944,1,69.7674,2769,blocks.27,1,cds_mean,panel_other_k5,3,543,5,"{""27"": 5.6405}","{""27"": 1.774}","{""27"": 0.3145}",14.59,39.86,38,17,2,True,,,19.0,39.04109589041096,146.0,33.333333333333336,42.0
ENSG00000131944,1,69.7674,2769,blocks.27,1,cds_mean,panel_other_k5,4,543,5,"{""27"": 5.6405}","{""27"": 1.774}","{""27"": 0.3145}",9.84,38.06,28,17,1,True,,,19.0,43.83561643835616,146.0,45.23809523809524,42.0
ENSG00000115486,2,76.1214,1932,blocks.27,1,cds_mean,panel_same_k5,0,1000,5,"{""27"": 5.6263}","{""27"": 7.4063}","{""27"": 1.3164}",14.79,43.39,74,37,11,True,,,20.0,41.1764705882353,238.0,42.10526315789474,76.0
ENSG00000115486,2,76.1214,1932,blocks.27,1,cds_mean,panel_same_k5,1,1000,5,"{""27"": 5.6263}","{""27"": 7.4063}","{""27"": 1.3164}",8.11,40.49,30,13,0,False,,,20.0,50.0,238.0,47.36842105263158,76.0
ENSG00000115486,2,76.1214,1932,blocks.27,1,cds_mean,panel_same_k5,2,1000,5,"{""27"": 5.6263}","{""27"": 7.4063}","{""27"": 1.3164}",13.61,42.0,62,28,10,True,,,20.0,39.49579831932773,238.0,50.0,76.0
ENSG00000115486,2,76.1214,1932,blocks.27,1,cds_mean,panel_same_k5,3,1000,5,"{""27"": 5.6263}","{""27"": 7.4063}","{""27"": 1.3164}",15.2,43.69,60,29,6,True,,,20.0,39.49579831932773,238.0,36.8421052631579,76.0
ENSG00000115486,2,76.1214,1932,blocks.27,1,cds_mean,panel_same_k5,4,1000,5,"{""27"": 5.6263}","{""27"": 7.4063}","{""27"": 1.3164}",12.8,44.71,62,31,2,True,,,20.0,50.42016806722689,238.0,42.10526315789474,76.0
ENSG00000115486,2,76.1214,1932,blocks.27,1,cds_mean,panel_other_k5,0,1000,5,"{""27"": 5.6263}","{""27"": 7.4063}","{""27"": 1.3164}",13.35,44.26,56,27,1,True,,,20.0,42.857142857142854,238.0,36.8421052631579,76.0
ENSG00000115486,2,76.1214,1932,blocks.27,1,cds_mean,panel_other_k5,1,1000,5,"{""27"": 5.6263}","{""27"": 7.4063}","{""27"": 1.3164}",12.17,46.04,72,38,3,True,,,20.0,52.10084033613445,238.0,46.05263157894737,76.0
ENSG00000115486,2,76.1214,1932,blocks.27,1,cds_mean,panel_other_k5,2,1000,5,"{""27"": 5.6263}","{""27"": 7.4063}","{""27"": 1.3164}",14.84,41.25,46,26,17,True,,,20.0,47.47899159663866,238.0,50.0,76.0
ENSG00000115486,2,76.1214,1932,blocks.27,1,cds_mean,panel_other_k5,3,1000,5,"{""27"": 5.6263}","{""27"": 7.4063}","{""27"": 1.3164}",10.42,44.94,74,37,8,True,,,20.0,47.47899159663866,238.0,43.421052631578945,76.0
ENSG00000115486,2,76.1214,1932,blocks.27,1,cds_mean,panel_other_k5,4,1000,5,"{""27"": 5.6263}","{""27"": 7.4063}","{""27"": 1.3164}",11.5,43.3,74,34,4,True,,,20.0,41.596638655462186,238.0,44.73684210526316,76.0
ENSG00000117143,3,81.6092,2046,blocks.27,1,cds_mean,panel_same_k5,0,1000,5,"{""27"": 5.6274}","{""27"": 6.9749}","{""27"": 1.2394}",15.68,46.93,50,27,2,True,,,21.0,57.63358778625954,262.0,54.54545454545455,88.0
ENSG00000117143,3,81.6092,2046,blocks.27,1,cds_mean,panel_same_k5,1,1000,5,"{""27"": 5.6274}","{""27"": 6.9749}","{""27"": 1.2394}",17.7,44.7,58,25,0,False,,,21.0,54.961832061068705,262.0,59.09090909090909,88.0
ENSG00000117143,3,81.6092,2046,blocks.27,1,cds_mean,panel_same_k5,2,1000,5,"{""27"": 5.6274}","{""27"": 6.9749}","{""27"": 1.2394}",37.21,53.57,72,22,0,False,,,21.0,50.38167938931298,262.0,48.86363636363637,88.0
ENSG00000117143,3,81.6092,2046,blocks.27,1,cds_mean,panel_same_k5,3,1000,5,"{""27"": 5.6274}","{""27"": 6.9749}","{""27"": 1.2394}",14.29,46.95,66,31,0,False,,,21.0,53.81679389312977,262.0,51.13636363636363,88.0
ENSG00000117143,3,81.6092,2046,blocks.27,1,cds_mean,panel_same_k5,4,1000,5,"{""27"": 5.6274}","{""27"": 6.9749}","{""27"": 1.2394}",18.26,44.59,50,26,2,True,,,21.0,48.47328244274809,262.0,43.18181818181818,88.0
ENSG00000117143,3,81.6092,2046,blocks.27,1,cds_mean,panel_other_k5,0,1000,5,"{""27"": 5.6274}","{""27"": 6.9749}","{""27"": 1.2394}",13.35,43.88,60,34,1,True,,,21.0,45.41984732824427,262.0,47.72727272727273,88.0
ENSG00000117143,3,81.6092,2046,blocks.27,1,cds_mean,panel_other_k5,1,1000,5,"{""27"": 5.6274}","{""27"": 6.9749}","{""27"": 1.2394}",16.42,42.94,40,24,10,True,,,21.0,40.0763358778626,262.0,37.5,88.0
ENSG00000117143,3,81.6092,2046,blocks.27,1,cds_mean,panel_other_k5,2,1000,5,"{""27"": 5.6274}","{""27"": 6.9749}","{""27"": 1.2394}",34.97,50.82,74,22,0,False,,,21.0,49.23664122137404,262.0,46.59090909090909,88.0
ENSG00000117143,3,81.6092,2046,blocks.27,1,cds_mean,panel_other_k5,3,1000,5,"{""27"": 5.6274}","{""27"": 6.9749}","{""27"": 1.2394}",42.11,52.05,48,12,0,False,,,21.0,36.25954198473283,262.0,37.5,88.0
ENSG00000117143,3,81.6092,2046,blocks.27,1,cds_mean,panel_other_k5,4,1000,5,"{""27"": 5.6274}","{""27"": 6.9749}","{""27"": 1.2394}",41.09,54.04,80,14,0,False,,,21.0,53.43511450381679,262.0,43.18181818181818,88.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_same_k5,0,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",12.08,45.68,32,16,0,False,,,18.0,52.27272727272727,44.0,50.0,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_same_k5,1,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",8.97,45.25,36,15,0,False,,,18.0,50.0,44.0,50.0,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_same_k5,2,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",8.97,47.01,32,16,0,False,,,18.0,52.27272727272727,44.0,25.0,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_same_k5,3,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",8.22,44.84,22,14,0,False,,,18.0,63.63636363636363,44.0,62.5,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_same_k5,4,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",4.14,46.41,48,20,0,False,,,18.0,52.27272727272727,44.0,25.0,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_same_k5,5,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",12.33,43.6,20,13,5,True,,,18.0,59.09090909090909,44.0,75.0,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_same_k5,6,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",13.82,44.59,36,14,1,False,,,18.0,50.0,44.0,37.5,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_same_k5,7,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",6.21,47.23,32,15,0,False,,,18.0,59.09090909090909,44.0,62.5,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_same_k5,8,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",6.21,46.44,30,16,0,False,,,18.0,59.09090909090909,44.0,25.0,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_other_k5,0,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",9.66,46.48,38,13,1,True,,,18.0,56.81818181818182,44.0,12.5,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_other_k5,1,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",10.88,42.95,24,14,0,False,,,18.0,63.63636363636363,44.0,37.5,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_other_k5,2,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",6.21,47.32,26,16,0,False,,,18.0,54.54545454545455,44.0,37.5,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_other_k5,3,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",5.52,46.44,30,16,0,False,,,18.0,56.81818181818182,44.0,50.0,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_other_k5,4,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",7.53,43.24,18,13,0,False,,,18.0,47.72727272727273,44.0,37.5,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_other_k5,5,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",12.08,47.44,28,14,0,False,,,18.0,56.81818181818182,44.0,25.0,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_other_k5,6,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",10.96,44.97,24,16,0,False,,,18.0,43.18181818181818,44.0,37.5,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_other_k5,7,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",6.9,42.89,16,12,0,False,,,18.0,45.45454545454545,44.0,12.5,8.0
ENSG00000180875,4,88.0952,5842,blocks.27,1,cds_mean,panel_other_k5,8,435,9,"{""27"": 5.6409}","{""27"": 1.6007}","{""27"": 0.2838}",10.14,45.43,28,15,0,False,,,18.0,52.27272727272727,44.0,12.5,8.0
ENSG00000186871,0,57.2,6155,blocks.27,1,cds_mean,panel_same_k5,0,1000,5,"{""27"": 5.6275}","{""27"": 6.9589}","{""27"": 1.2366}",12.17,43.13,68,25,0,False,,,20.0,55.63636363636363,275.0,58.18181818181818,110.0
ENSG00000186871,0,57.2,6155,blocks.27,1,cds_mean,panel_same_k5,1,1000,5,"{""27"": 5.6275}","{""27"": 6.9589}","{""27"": 1.2366}",14.33,42.63,50,26,1,True,,,20.0,49.81818181818182,275.0,51.81818181818182,110.0
ENSG00000186871,0,57.2,6155,blocks.27,1,cds_mean,panel_same_k5,2,1000,5,"{""27"": 5.6275}","{""27"": 6.9589}","{""27"": 1.2366}",8.63,36.08,18,14,1,True,,,20.0,47.63636363636363,275.0,45.45454545454545,110.0
ENSG00000186871,0,57.2,6155,blocks.27,1,cds_mean,panel_same_k5,3,1000,5,"{""27"": 5.6275}","{""27"": 6.9589}","{""27"": 1.2366}",11.9,39.86,52,24,0,False,,,20.0,56.36363636363637,275.0,63.63636363636363,110.0
ENSG00000186871,0,57.2,6155,blocks.27,1,cds_mean,panel_same_k5,4,1000,5,"{""27"": 5.6275}","{""27"": 6.9589}","{""27"": 1.2366}",15.2,44.06,70,32,0,False,,,20.0,47.27272727272727,275.0,48.18181818181818,110.0
ENSG00000186871,0,57.2,6155,blocks.27,1,cds_mean,panel_other_k5,0,1000,5,"{""27"": 5.6275}","{""27"": 6.9589}","{""27"": 1.2366}",13.57,43.81,68,28,0,False,,,20.0,45.09090909090909,275.0,41.81818181818182,110.0
ENSG00000186871,0,57.2,6155,blocks.27,1,cds_mean,panel_other_k5,1,1000,5,"{""27"": 5.6275}","{""27"": 6.9589}","{""27"": 1.2366}",17.25,42.06,54,25,16,True,,,20.0,36.36363636363637,275.0,32.72727272727273,110.0
ENSG00000186871,0,57.2,6155,blocks.27,1,cds_mean,panel_other_k5,2,1000,5,"{""27"": 5.6275}","{""27"": 6.9589}","{""27"": 1.2366}",14.08,42.5,52,24,2,True,,,20.0,46.18181818181818,275.0,43.63636363636363,110.0
ENSG00000186871,0,57.2,6155,blocks.27,1,cds_mean,panel_other_k5,3,1000,5,"{""27"": 5.6275}","{""27"": 6.9589}","{""27"": 1.2366}",12.46,44.97,86,32,0,False,,,20.0,54.18181818181818,275.0,50.0,110.0
ENSG00000186871,0,57.2,6155,blocks.27,1,cds_mean,panel_other_k5,4,1000,5,"{""27"": 5.6275}","{""27"": 6.9589}","{""27"": 1.2366}",11.9,43.32,50,27,3,True,,,20.0,47.63636363636363,275.0,46.36363636363637,110.0
ENSG00000118363,1,72.5664,2099,blocks.27,1,cds_mean,panel_same_k5,0,513,5,"{""27"": 5.628}","{""27"": 6.76}","{""27"": 1.2011}",15.12,43.42,38,17,1,True,,,16.0,40.95238095238095,105.0,40.625,32.0
ENSG00000118363,1,72.5664,2099,blocks.27,1,cds_mean,panel_same_k5,1,513,5,"{""27"": 5.628}","{""27"": 6.76}","{""27"": 1.2011}",18.13,49.91,28,16,2,True,,,16.0,53.333333333333336,105.0,56.25,32.0
ENSG00000118363,1,72.5664,2099,blocks.27,1,cds_mean,panel_same_k5,2,513,5,"{""27"": 5.628}","{""27"": 6.76}","{""27"": 1.2011}",16.57,41.86,30,14,1,True,,,16.0,37.142857142857146,105.0,34.375,32.0
ENSG00000118363,1,72.5664,2099,blocks.27,1,cds_mean,panel_same_k5,3,513,5,"{""27"": 5.628}","{""27"": 6.76}","{""27"": 1.2011}",12.28,41.32,34,16,0,False,,,16.0,25.714285714285715,105.0,21.875,32.0
ENSG00000118363,1,72.5664,2099,blocks.27,1,cds_mean,panel_same_k5,4,513,5,"{""27"": 5.628}","{""27"": 6.76}","{""27"": 1.2011}",18.13,46.97,30,14,0,False,,,16.0,46.666666666666664,105.0,40.625,32.0
ENSG00000118363,1,72.5664,2099,blocks.27,1,cds_mean,panel_other_k5,0,513,5,"{""27"": 5.628}","{""27"": 6.76}","{""27"": 1.2011}",15.03,42.02,26,17,5,True,,,16.0,28.571428571428573,105.0,40.625,32.0
ENSG00000118363,1,72.5664,2099,blocks.27,1,cds_mean,panel_other_k5,1,513,5,"{""27"": 5.628}","{""27"": 6.76}","{""27"": 1.2011}",13.87,43.16,26,10,0,False,,,16.0,44.76190476190476,105.0,40.625,32.0
ENSG00000118363,1,72.5664,2099,blocks.27,1,cds_mean,panel_other_k5,2,513,5,"{""27"": 5.628}","{""27"": 6.76}","{""27"": 1.2011}",26.32,48.28,18,11,0,False,,,16.0,36.19047619047619,105.0,34.375,32.0
ENSG00000118363,1,72.5664,2099,blocks.27,1,cds_mean,panel_other_k5,3,513,5,"{""27"": 5.628}","{""27"": 6.76}","{""27"": 1.2011}",12.28,41.73,14,11,0,False,,,16.0,31.428571428571427,105.0,34.375,32.0
ENSG00000118363,1,72.5664,2099,blocks.27,1,cds_mean,panel_other_k5,4,513,5,"{""27"": 5.628}","{""27"": 6.76}","{""27"": 1.2011}",13.37,43.15,40,13,0,False,,,16.0,49.523809523809526,105.0,40.625,32.0
ENSG00000141873,2,75.1592,4862,blocks.27,1,cds_mean,panel_same_k5,0,855,5,"{""27"": 5.6327}","{""27"": 4.8805}","{""27"": 0.8665}",15.17,42.37,46,23,0,False,,,18.0,42.603550295857985,169.0,32.25806451612903,31.0
ENSG00000141873,2,75.1592,4862,blocks.27,1,cds_mean,panel_same_k5,1,855,5,"{""27"": 5.6327}","{""27"": 4.8805}","{""27"": 0.8665}",17.81,41.26,64,31,9,True,,,18.0,46.15384615384615,169.0,41.935483870967744,31.0
ENSG00000141873,2,75.1592,4862,blocks.27,1,cds_mean,panel_same_k5,2,855,5,"{""27"": 5.6327}","{""27"": 4.8805}","{""27"": 0.8665}",14.53,45.17,70,31,5,True,,,18.0,40.23668639053255,169.0,35.483870967741936,31.0
ENSG00000141873,2,75.1592,4862,blocks.27,1,cds_mean,panel_same_k5,3,855,5,"{""27"": 5.6327}","{""27"": 4.8805}","{""27"": 0.8665}",17.01,44.65,46,25,3,True,,,18.0,46.15384615384615,169.0,38.70967741935484,31.0
ENSG00000141873,2,75.1592,4862,blocks.27,1,cds_mean,panel_same_k5,4,855,5,"{""27"": 5.6327}","{""27"": 4.8805}","{""27"": 0.8665}",14.48,40.94,68,26,25,True,,,18.0,43.19526627218935,169.0,48.38709677419355,31.0
ENSG00000141873,2,75.1592,4862,blocks.27,1,cds_mean,panel_other_k5,0,855,5,"{""27"": 5.6327}","{""27"": 4.8805}","{""27"": 0.8665}",18.34,45.56,46,18,0,False,,,18.0,40.828402366863905,169.0,29.032258064516128,31.0
ENSG00000141873,2,75.1592,4862,blocks.27,1,cds_mean,panel_other_k5,1,855,5,"{""27"": 5.6327}","{""27"": 4.8805}","{""27"": 0.8665}",14.63,45.64,56,20,0,False,,,18.0,44.97041420118343,169.0,32.25806451612903,31.0
ENSG00000141873,2,75.1592,4862,blocks.27,1,cds_mean,panel_other_k5,2,855,5,"{""27"": 5.6327}","{""27"": 4.8805}","{""27"": 0.8665}",11.85,45.81,58,30,1,True,,,18.0,41.42011834319526,169.0,22.580645161290324,31.0
ENSG00000141873,2,75.1592,4862,blocks.27,1,cds_mean,panel_other_k5,3,855,5,"{""27"": 5.6327}","{""27"": 4.8805}","{""27"": 0.8665}",15.12,45.19,56,22,0,False,,,18.0,45.562130177514796,169.0,32.25806451612903,31.0
ENSG00000141873,2,75.1592,4862,blocks.27,1,cds_mean,panel_other_k5,4,855,5,"{""27"": 5.6327}","{""27"": 4.8805}","{""27"": 0.8665}",17.51,45.71,62,23,1,True,,,18.0,45.562130177514796,169.0,38.70967741935484,31.0
ENSG00000101986,3,83.8926,2068,blocks.27,1,cds_mean,panel_same_k5,0,1000,5,"{""27"": 5.6339}","{""27"": 4.4017}","{""27"": 0.7813}",17.16,48.64,60,33,0,False,,,21.0,54.285714285714285,140.0,47.22222222222222,36.0
ENSG00000101986,3,83.8926,2068,blocks.27,1,cds_mean,panel_same_k5,1,1000,5,"{""27"": 5.6339}","{""27"": 4.4017}","{""27"": 0.7813}",16.91,49.08,70,31,1,True,,,21.0,54.285714285714285,140.0,58.333333333333336,36.0
ENSG00000101986,3,83.8926,2068,blocks.27,1,cds_mean,panel_same_k5,2,1000,5,"{""27"": 5.6339}","{""27"": 4.4017}","{""27"": 0.7813}",15.98,48.35,64,31,1,True,,,21.0,50.714285714285715,140.0,38.888888888888886,36.0
ENSG00000101986,3,83.8926,2068,blocks.27,1,cds_mean,panel_same_k5,3,1000,5,"{""27"": 5.6339}","{""27"": 4.4017}","{""27"": 0.7813}",14.5,48.21,62,29,2,True,,,21.0,49.285714285714285,140.0,52.77777777777778,36.0
ENSG00000101986,3,83.8926,2068,blocks.27,1,cds_mean,panel_same_k5,4,1000,5,"{""27"": 5.6339}","{""27"": 4.4017}","{""27"": 0.7813}",18.53,48.44,56,34,0,False,,,21.0,51.42857142857143,140.0,38.888888888888886,36.0
ENSG00000101986,3,83.8926,2068,blocks.27,1,cds_mean,panel_other_k5,0,1000,5,"{""27"": 5.6339}","{""27"": 4.4017}","{""27"": 0.7813}",15.98,48.25,52,27,0,False,,,21.0,52.857142857142854,140.0,55.55555555555556,36.0
ENSG00000101986,3,83.8926,2068,blocks.27,1,cds_mean,panel_other_k5,1,1000,5,"{""27"": 5.6339}","{""27"": 4.4017}","{""27"": 0.7813}",16.07,47.72,58,27,1,True,,,21.0,53.57142857142857,140.0,58.333333333333336,36.0
ENSG00000101986,3,83.8926,2068,blocks.27,1,cds_mean,panel_other_k5,2,1000,5,"{""27"": 5.6339}","{""27"": 4.4017}","{""27"": 0.7813}",15.93,49.32,72,33,1,True,,,21.0,52.857142857142854,140.0,44.44444444444444,36.0
ENSG00000101986,3,83.8926,2068,blocks.27,1,cds_mean,panel_other_k5,3,1000,5,"{""27"": 5.6339}","{""27"": 4.4017}","{""27"": 0.7813}",18.6,48.4,58,31,0,False,,,21.0,46.42857142857143,140.0,41.666666666666664,36.0
