gene,aln_len_raw,aln_len_trimmed,status,n_taxa_tree,tree_len,diameter,focal_target_dist,mean_target_dist,treeness,human_branch,platypus_branch,background_rate,mean_terminal,reason
ENSG00000167693,651,434,ok,21.0,2.2763342156,1.3542714411999999,0.0988305138,0.20294171659,0.023580693130271113,2.1273e-06,0.080482075,2.1958500133,0.10584079414285713,
ENSG00000167992,1085,947,ok,21.0,2.7912340819,0.9304977433,0.7144343448999999,0.7581352594199999,0.27496301592074657,0.0073617484,0.3591217717,2.4247505618,0.09636894955238094,
ENSG00000168016,3916,2971,ok,22.0,2.3154472688,1.0090784554,0.8338075647,0.8862189744142855,0.2160376932527793,0.0010903084,0.7215418131,1.5928151473,0.08251015372727272,
ENSG00000168038,1475,1252,ok,23.0,1.8340910519,0.6662156474,0.5423211279,0.5574299283636364,0.26490619383191377,0.0069629618,0.3075858477,1.5195422424,0.05861865096521739,
ENSG00000168143,1047,1008,ok,24.0,1.8868821092999999,0.5141652518,0.3577666618,0.40025178087826085,0.2645464436488735,0.0051300693,0.1957473926,1.6860046474,0.0578214232375,
ENSG00000168237,546,522,ok,23.0,2.0056984072,0.6217825026,0.47668352410000003,0.5032990816545454,0.26624741485709846,0.0041759265,0.2222030588,1.7793194219000004,0.06398636483913044,
ENSG00000168280,1192,956,ok,24.0,0.2899648976,0.14949555109999998,0.051340166,0.062254132417391306,0.14970072536117904,2.0217e-06,0.0331160711,0.2568468048,0.010273205920833334,
ENSG00000168874,501,315,ok,23.0,2.9145330805,1.3416451173000001,1.0345649045,1.06642277005,0.21815276723190377,0.0037792462,0.5649243425,2.3458294918,0.0990747662521739,
ENSG00000169679,1234,1084,ok,23.0,3.3730383412,1.1401539441,0.9181731155,0.9656237905454546,0.30329228986352086,0.0031063997,0.4054390074,2.9644929341,0.10217486169130435,
ENSG00000169744,426,373,ok,23.0,3.5745812884,2.2148243455000003,0.0483051304,0.22628018062272728,0.09122315706127276,0.0,0.0141661113,3.5604151771000003,0.14123898687391304,
ENSG00000170385,626,498,ok,24.0,2.0942032697,0.6825274345000001,0.4726426162,0.5004515728652174,0.21348910288161604,0.0022878963,0.2701187156,1.8217966578,0.06862973718333333,
ENSG00000170502,379,349,ok,23.0,1.2425710551,0.35894722980000004,0.28517343060000006,0.30408721672727274,0.23921118698204255,0.0087980495,0.2029209566,1.030852049,0.04110148513478261,
ENSG00000170955,457,258,ok,24.0,2.5151923667,1.0602658321,0.9041480964,0.9291971982304349,0.1804426777087674,0.0044027987,0.683648448,1.8271411199999998,0.0858893467125,
ENSG00000171357,354,238,ok,21.0,2.2324764451,1.0424796679000001,0.8832646802,0.9078845791800001,0.16701942536432812,0.0041471468,0.6907974891,1.5375318092000003,0.08855283390952381,
ENSG00000171848,550,388,ok,19.0,1.2699168979,0.7107117372,0.1501718246,0.18791299462777777,0.10645011443153898,0.0030563022,0.0599862655,1.2068743301999998,0.059722847305263164,
ENSG00000172244,770,633,ok,22.0,2.8769479244,1.014221759,0.7804174947,0.8193276631714287,0.24260873917124004,0.0046872399,0.4754028328,2.3968578517,0.09904432799090909,
ENSG00000172500,662,352,ok,23.0,0.5212155705,0.2486583426,0.1128064085,0.12616492686818181,0.1627288728512764,0.0,0.0610758861,0.4601396844,0.018973858617391304,
ENSG00000172671,821,706,ok,22.0,2.8810411133000002,1.2099675584,0.7113131547000001,0.699529454609524,0.20060070220171822,0.0097564305,0.3936418654,2.4776428174000005,0.10468646558636364,
ENSG00000173627,404,365,ok,20.0,2.7074376396,1.3158729276,0.9160498041999999,0.9598408821947368,0.255949518860342,0.0082854861,0.7607656515,1.9383865020000002,0.10072351392000001,
ENSG00000173653,771,310,ok,23.0,1.0289828585,0.5338552865999999,0.14938096300000003,0.18677950815000005,0.3121720535444663,0.0036158943,0.0660444498,0.9593225144,0.030772311586956518,
ENSG00000173744,828,586,ok,24.0,0.5479743584,0.19061272629999998,0.1261512048,0.13742984610434783,0.18227773557077448,0.0035837153,0.0577013418,0.4866893013,0.01867045138333333,
ENSG00000173818,557,275,ok,21.0,3.8093656513,1.2284180401,0.5427111698,0.6254354195449999,0.19663497917149922,2.7819e-06,0.2438754871,3.5654873822999997,0.14572910075238094,
ENSG00000174417,428,396,ok,23.0,0.5501005948,0.2013649251,0.12941166869999998,0.13858223318181817,0.19685059791540516,2.2358e-06,0.0745370423,0.4755613166999999,0.019209259295652176,
ENSG00000174796,388,222,ok,21.0,1.5945307799,0.9050766822,0.43114778839999995,0.46839601712,0.09293313780326858,0.0045147081,0.3765927936,1.2134232781999998,0.06887362053333333,
ENSG00000175224,623,517,ok,24.0,0.4402318765,0.15817470150000001,0.09127511769999999,0.0981121885173913,0.263283332005605,0.0020043562,0.0482921956,0.38993532470000003,0.013513590050000001,
ENSG00000175595,963,912,ok,23.0,1.4139221771,0.4514703447,0.3020769582,0.34017075969090915,0.22781374570463267,0.0026074218,0.171477174,1.2398375812999998,0.04747005520869565,
ENSG00000175600,702,435,ok,23.0,2.0614440265,0.8841162376,0.3272476858,0.3666148147772727,0.1899077175355942,0.0025704212,0.1776435653,1.8812300399999997,0.07260695202608695,
ENSG00000177000,763,696,ok,24.0,1.5201254679,0.40944576669999994,0.2921168754,0.29970724371739127,0.27470297315449643,2.4043e-06,0.103555365,1.4165676986,0.04593927009583334,
ENSG00000177548,836,495,ok,24.0,1.9942637576,0.915145523,0.6835165938,0.7042606454999999,0.16726146349940565,0.0003748147,0.5203738149,1.4735151279999998,0.06919584512083334,
ENSG00000177694,940,775,ok,22.0,1.9371325973,0.6728725325999999,0.38393716499999997,0.4206199851857143,0.27287931106872815,0.011191334,0.1746705645,1.7512706988,0.06402405403181818,
ENSG00000177706,1095,574,ok,23.0,2.5270289592,0.6718591791999999,0.354134529,0.4067514307272727,0.19219090621492232,0.0124878,0.0986474295,2.4158937296999996,0.08875465102173914,
ENSG00000177731,1467,1265,ok,24.0,1.7702745386,0.9533346473000001,0.21663676350000002,0.2687465583826087,0.1154169122048062,0.0008747008,0.0847508376,1.6846490002,0.06524812156666666,
ENSG00000177791,413,297,ok,24.0,1.3625479008,0.6277325933,0.5211164071,0.5460305374565217,0.24781011764925978,0.0040363204,0.3836892108,0.9748223696,0.04270394771666666,
ENSG00000177943,1480,1205,ok,14.0,3.1854432840999998,1.2501451536000001,1.1230710914,1.1613185144615383,0.20328649112425115,0.0069604642,0.6774709319,2.501011888,0.18127754972857144,
ENSG00000177954,84,70,ok,13.0,0.9008738917,0.8492369145,0.0,0.07507467124166665,1.2300944784944754e-05,0.0,0.0,0.9008738917,0.06929713923846154,
ENSG00000178031,1945,1751,ok,22.0,0.9498047786,0.31537754889999997,0.24833374510000003,0.2681094006095238,0.28145499056557394,0.003105686,0.1411246398,0.8055744528,0.0310217038,
ENSG00000178057,197,183,ok,24.0,2.7888990585,0.9870956315999999,0.7957747397999999,0.8106489928086956,0.27558660646304634,0.005688113,0.4002349328,2.3829760127,0.0841798263,
ENSG00000178409,1061,816,ok,24.0,1.2907904376,0.6892415839,0.6285595579000001,0.6265044653695653,0.2633029491076236,0.0030465426,0.4258567218,0.8618871732,0.03962172952916667,
ENSG00000178460,702,674,ok,24.0,1.5092313022000001,0.5402983938000001,0.3817752779,0.40719060521739137,0.22766310876215004,0.0029751725,0.2104571879,1.2957989418000002,0.04856812550416667,
ENSG00000178741,290,150,ok,17.0,4.4342594197,1.9440677840000002,0.23027333760000002,0.41576833031875005,0.06699737040195525,0.0238382073,2.3892e-06,4.410418823200001,0.24336327640588237,
ENSG00000179241,599,344,ok,24.0,2.8157229533,1.5847665424000001,0.6311766328,0.7041109543434783,0.20945089459487204,0.0,0.1943774098,2.6213455435,0.09274863590833334,
ENSG00000179562,853,713,ok,24.0,1.0417285338,0.2775048361,0.2357657,0.25317544309565215,0.21102293799912808,2.3707e-06,0.1240293365,0.9176968265999998,0.03424582991666667,
ENSG00000179943,939,469,ok,19.0,2.2782929737,1.5043208491,0.9619100045,1.0208094336944444,0.12302506413159288,0.0029092359,0.9167472005,1.3586365373000002,0.10515820181578947,
ENSG00000179958,224,169,ok,20.0,2.7624705593,1.2287468781999997,0.8495761154999999,0.8567890006,0.3391176610176734,2.4534e-06,0.4095284058,2.3529397001,0.09128340023,
ENSG00000179988,492,357,ok,23.0,4.3643323424,1.6230267709,0.8625599498,0.9808483056954546,0.17059819296221707,0.0121533437,0.5451729268,3.8070060719000005,0.1573819622304348,
ENSG00000180198,713,421,ok,23.0,1.0585895961,0.4779542079,0.2575498734,0.2851151742681818,0.21455069286222697,0.0025478259,0.1358752882,0.920166482,0.0361508028173913,
ENSG00000180875,245,168,ok,21.0,1.6227672544,0.8242892346,0.1428007225,0.22200627972000003,0.04176929995118837,0.0,0.1427862635,1.4799809909000001,0.07404692391428572,
ENSG00000181004,721,701,ok,22.0,2.8968670055,1.166328021,0.9509574360999999,1.0049664313380953,0.2338352594764986,0.0096043396,0.7964981101,2.0907645558,0.10088533443636365,
ENSG00000181544,1030,805,ok,22.0,3.8580512622,1.6730926784,0.9530257528999999,1.0479353022857143,0.4164716443875767,0.0024875643,0.439359004,3.4162046939,0.1023310140409091,
ENSG00000181827,1587,1392,ok,23.0,1.0040872961,0.45750150900000003,0.42154859420000007,0.43133983196363646,0.2061633608990345,0.0016298676,0.3182520212,0.6842054073000001,0.03465570802173913,
ENSG00000182747,504,415,ok,24.0,1.6933845899,0.5980366394999999,0.47903176029999994,0.508839394547826,0.20240095660740606,0.0028762721,0.276296167,1.4142121508,0.056276747041666665,
ENSG00000183032,403,298,ok,24.0,6.8502788182,2.4622265118999995,1.4295904689,1.1515004416086956,0.2802694806960405,0.0151744369,0.4292809377,6.4058234436,0.2054314471333333,
ENSG00000183036,216,59,skip,,,,,,,,,,,trimmed alignment < 60 columns
ENSG00000183208,441,384,ok,24.0,3.184566577,1.261541407,1.1388574549,1.1383777389086958,0.25389772772836583,0.0073383487,0.7141003474,2.4631278809,0.09900051497083333,
ENSG00000183479,554,236,ok,14.0,1.8041694663,0.9048055407000001,0.8034648105000001,0.8109712630384617,0.13921968755801684,2.0389e-06,0.685318339,1.1188490884000002,0.11092811120714285,
ENSG00000183495,3526,3057,ok,21.0,1.2808850423,0.4297819064,0.3604474813,0.369550778085,0.3022509817155978,0.0017570147,0.2206609118,1.0584671158,0.04255887051428572,
ENSG00000183751,1076,800,ok,23.0,1.8101283224,0.6745875009,0.6045772317999999,0.6067455238954544,0.25113656964235126,0.0040567312,0.3354435789,1.4706280123000002,0.058936474126086956,
ENSG00000185015,612,257,ok,21.0,1.6950976228,0.6443427751,0.20856075300000002,0.258482535745,0.15386587591880138,0.00813692,0.1044953144,1.5824653884,0.06829904487142857,
ENSG00000185187,668,405,ok,18.0,12.4828291345,10.9952083902,1.2470877790000001,1.849773757935294,0.04253648271388186,0.0109770828,0.9952099407,11.476642110999999,0.6639918604888888,
ENSG00000185633,133,87,ok,22.0,1.9464829543,0.8654373439,0.28241130909999995,0.3067249767095238,0.07637955183299598,2.4202e-06,0.1701744982,1.7763060359,0.08171870266363636,
ENSG00000186132,443,126,ok,24.0,3.6008985091,1.0547478421999998,0.342774135,0.45592486425652173,0.1790115282258012,0.0254139452,0.2037732181,3.3717113458,0.12317900683333333,
ENSG00000186532,902,797,ok,24.0,3.6484007629,1.0326338338999999,0.8806343226000001,0.8976602919956522,0.27329194849949906,0.0043309878,0.4000082557,3.2440615194,0.11047175872916666,
ENSG00000186871,1393,1216,ok,24.0,3.1665914981,1.1393800330000001,0.9055252234000002,0.9588684991565218,0.2546255590542034,0.0008103467,0.5610348143,2.6047463371,0.09834568198333334,
ENSG00000187231,823,689,ok,23.0,0.1262806359,0.0528602769,0.033882970400000004,0.03657980267272728,0.21872540633919949,2.4186e-06,0.0208723131,0.1054059042,0.004289558804347826,
ENSG00000187535,1585,1440,ok,24.0,2.1875473672,0.5441547967000001,0.3836656254,0.3806821326869565,0.24421541846831102,0.0049258312,0.1600689918,2.0225525442,0.06888810714583334,
ENSG00000187550,658,341,ok,21.0,4.2218322017,1.3985473231,0.7687419715,0.826787726635,0.20113938414181004,0.0164894402,0.3305671385,3.8747756229999997,0.16060264155714285,
ENSG00000187796,983,531,ok,22.0,2.4990001688,0.8811296587999999,0.46009822319999993,0.5094653269095237,0.253962175202555,0.0063600568,0.1758063184,2.3168337936,0.08474312045909091,
ENSG00000187837,405,212,ok,19.0,0.970067153,0.4439217795,0.2839817492,0.2754258688611111,0.1974360659544979,2.1571e-06,0.1952943248,0.7747706711000001,0.0409758374,
ENSG00000188026,846,403,ok,23.0,1.6641857429,0.5047506112,0.25099055259999997,0.30901733794999997,0.18989415505345392,2.2143e-06,0.2096885415,1.4544949871,0.05861593901739131,
ENSG00000188647,642,429,ok,23.0,1.3335286891,0.49154732579999993,0.284410192,0.32602722386818184,0.16337927843685265,2.1405e-06,0.2513189339,1.0822076147000002,0.04850685800434783,
ENSG00000188716,501,214,ok,24.0,2.0265209486,0.7100433536,0.5336403821,0.5439708204130433,0.3831378107077516,0.0169178571,0.1766814309,1.8329216605999998,0.05208683954166667,
ENSG00000188811,597,335,ok,22.0,2.4740261869,0.7638860327999999,0.5642935446999999,0.6440762811619047,0.251976529998305,2.4617e-06,0.3600192886,2.1140044366,0.08411952969090909,
ENSG00000189306,561,280,ok,23.0,3.1627075479,1.0770968103,0.7092639176,0.7530453118136364,0.1960451166949327,0.0049907446,0.3803464238,2.7773703795,0.1105510512,
ENSG00000196639,601,485,ok,23.0,3.2659983993,1.2021211312,0.8633772238,0.9375885720454545,0.2519998317440694,0.009618243,0.539443784,2.7169363723,0.10621597183478261,
ENSG00000197217,773,614,ok,21.0,0.8461735455,0.271007153,0.16612305769999997,0.17065334519999997,0.17946841626946136,0.0036147694,0.0799245073,0.7626342688,0.03306248187619048,
ENSG00000197448,765,224,ok,21.0,3.6887682657,1.0351365017,0.4679631659,0.59724207406,0.17970319831793713,0.0046779484,0.2906865345,3.3934037828,0.14408975288095238,
ENSG00000198363,1210,751,ok,24.0,2.4701018076,0.7813398468,0.5441712335000001,0.6039542152217392,0.22241111411265543,0.0027403961,0.3390340999,2.1283273115999997,0.08003015469166667,
ENSG00000198570,420,194,ok,23.0,2.0320598566,0.8656866054000001,0.6449906153,0.6658997741227274,0.30888788706756837,0.0049466947,0.2807635929,1.746349569,0.06106005135217391,
ENSG00000198746,578,512,ok,24.0,2.2163443407,0.8064443884,0.6944232684,0.713783718973913,0.2468554972045549,0.0019100234,0.4492965094,1.7651378079000004,0.06955114818750001,
ENSG00000198774,453,432,ok,24.0,1.6907710049,0.5392346097999999,0.3713784335,0.4176533496565218,0.24748250844575387,2.1326e-06,0.2188320605,1.4719368118,0.05301394814166666,
ENSG00000198894,462,373,ok,24.0,2.059175733,0.7547507932,0.6319951603,0.6852921968,0.25464813036430634,0.0027931302,0.3737475796,1.6826350231999998,0.06395043677083333,
ENSG00000198948,852,406,ok,23.0,1.7808571761,0.7454388196999999,0.49762190119999994,0.5511859746863635,0.3106954662763649,2.2053e-06,0.306646706,1.4742082648000001,0.053371866321739125,
ENSG00000204311,446,344,ok,24.0,0.7565341015,0.3507621144,0.17013803289999999,0.19075749962173913,0.12969267215510974,2.4233e-06,0.1172504019,0.6392812763,0.027434048845833333,
ENSG00000204767,542,533,ok,24.0,2.6036218744,1.0146725287,0.7753959489000001,0.8133569220043478,0.2770234535943182,0.0051053918,0.4622348694,2.1362816132,0.07843156462083334,
ENSG00000204859,904,686,ok,23.0,1.4317659986,0.49686444229999993,0.36232551809999997,0.3970923466090909,0.13857661034974098,0.0016288505,0.3135818327,1.1165553154,0.053624205204347825,
ENSG00000204923,186,155,ok,22.0,2.3487351095,0.9402778088,0.6910468461999999,0.6983200355380952,0.2976291004347504,0.0064733323,0.3165479931,2.0257137841,0.07498559962272727,
ENSG00000205177,273,186,ok,21.0,2.3512462391,0.8561699455999999,0.7080939929,0.6786470456849999,0.209676057616453,0.0127120666,0.3945533101,1.9439808624000001,0.08848791415238096,
ENSG00000205730,549,532,ok,22.0,2.1138744501,0.9273354081999998,0.7994361143,0.8139350674190475,0.24151353306524362,2.8383e-06,0.5596176645,1.5542539473,0.0728793256,
ENSG00000213024,701,509,ok,20.0,1.8333158803,0.5870133067000001,0.4573438616,0.48116525497368423,0.28508916254763106,0.0060140285,0.2970057028,1.530296149,0.065532869565,
ENSG00000213563,375,216,ok,21.0,3.1760456971,1.190812859,0.9043329728,0.9971997527350001,0.2153722541601273,0.0058358897,0.5849395819,2.5852702255,0.11866731314285715,
ENSG00000215906,681,579,ok,23.0,2.2807290731,0.9254072883,0.6965316296,0.7310854790590909,0.28017496564441025,0.0103775731,0.3928014253,1.8775500746999998,0.0713793862347826,
ENSG00000217930,213,125,ok,14.0,1.1933156323,0.5731682469,0.1527697321,0.1883632550769231,0.11665796234621235,2.9695e-06,0.0642419791,1.1290706837000002,0.07529327587142857,
ENSG00000223802,610,341,ok,20.0,1.6003081333,0.6734654869000001,0.4081075965,0.44420746696842106,0.3858223579897618,2.4359e-06,0.1172997456,1.4830059518,0.049143673789999995,
ENSG00000235118,186,181,ok,18.0,1.5840306869,0.6623531599,0.45215976859999996,0.46740228417647056,0.3460973995225446,0.0106740107,0.2229974161,1.3503592600999998,0.05754454363333333,
ENSG00000248098,753,442,ok,23.0,3.4718030408,1.1741614564,0.5312856339,0.6483808453818182,0.22778659826214415,0.0137565133,0.2914479727,3.1665985547999997,0.11656403636086957,
ENSG00000248487,429,246,ok,18.0,3.0266894523,1.6183804867,0.7058360548,0.815549866917647,0.1536308457237491,0.0082579193,0.4904286149,2.5280029181,0.14231647733333333,
ENSG00000255072,71,69,ok,10.0,1.5947963966,1.0617403674,0.6867009918,0.8018094256222222,0.08023298232476078,2.3905e-06,0.6866879394,0.9081060667000002,0.14668411255,
ENSG00000256061,547,419,ok,24.0,2.1171819125,0.6760346031,0.4010622584,0.45790071559999995,0.24627728331776022,0.0023786903,0.2232904283,1.8915127939,0.06649033761666666,
ENSG00000262919,431,248,ok,22.0,2.7916453932,1.0853720193,0.32527678730000004,0.402084236047619,0.15869726014598465,2.9768e-06,0.1718768659,2.6197655505000004,0.10675540536363637,
ENSG00000293543,201,185,ok,6.0,1.0599119542,0.6688618985,0.4958841244,0.53720820016,0.1169190230461503,0.0651770238,0.3203965045,0.6743384258999999,0.155998014,
